Unnamed: 0,date,X,PM25,PM10,CO,NO2,SO2,O3,year,month,day,week,season,covid,city,region,avgtemp,maxtemp,mintemp,avgrh,minrh,avgws,maxws,maxwswd,extremews,extremewswd,daylight,precipitation,avgp,maxp,minp,avggt,maxgt,mingt,weekday
2320,2020-05-08,2311.0,36.7,52.17,90.0,15.12,2.1,26.25,2020,5,8,19,spring,3.post,baoding,north,13.8,15.6,12.2,94.0,4.442651256490317,1.5040773967762742,5.9,2,2.3702437414678603,3,0.0,2.884800712846709,100980.0,101100.0,100810.0,14.6,18.1,13.1,4
2321,2020-05-09,2312.0,35.03,79.0,270.0,14.04,4.2,61.25,2020,5,9,19,spring,3.post,baoding,north,14.2,18.0,9.1,89.0,4.356708826689592,1.1939224684724346,4.9,12,2.186051276738094,12,0.4,0.0,100770.0,101210.0,100520.0,16.0,20.6,9.1,5
2322,2020-05-10,2313.0,27.51,63.0,180.0,11.88,2.1,51.25,2020,5,10,19,spring,3.post,baoding,north,19.1,26.7,8.0,57.0,3.4011973816621555,0.8329091229351039,3.4,6,1.8562979903656263,3,11.6,0.0,100790.0,100940.0,100580.0,20.8,35.6,7.2,6
2323,2020-05-11,2314.0,11.76,241.0,180.0,11.88,3.5,43.75,2020,5,11,19,spring,3.post,baoding,north,19.1,26.5,11.8,46.0,3.091042453358316,1.547562508716013,7.0,11,2.4336133554004498,11,10.7,0.0,100610.0,101220.0,99820.0,18.9,32.0,10.9,0
2324,2020-05-12,2315.0,28.45,141.0,180.0,20.52,5.6,101.25,2020,5,12,19,spring,3.post,baoding,north,19.0,23.6,15.2,48.0,3.4657359027997265,1.1631508098056809,5.9,11,2.2823823856765264,11,10.5,0.0,100730.0,101000.0,99830.0,20.4,30.8,11.3,1
2325,2020-05-13,2316.0,33.62,83.0,180.0,11.88,4.9,97.5,2020,5,13,20,spring,3.post,baoding,north,20.1,28.8,12.0,64.0,3.6109179126442243,0.6931471805599453,3.6,8,1.9740810260220096,8,8.6,0.0,100620.0,100870.0,100350.0,23.9,41.4,10.7,2
2326,2020-05-14,2317.0,28.92,123.0,630.0,16.2,5.6,81.25,2020,5,14,20,spring,3.post,baoding,north,23.5,29.1,15.7,52.0,3.5263605246161616,1.1939224684724346,4.9,6,2.2300144001592104,7,10.8,0.0,100180.0,100390.0,99920.0,27.2,44.9,14.1,3
2327,2020-05-15,2318.0,59.3,83.0,450.0,14.04,4.2,36.25,2020,5,15,20,spring,3.post,baoding,north,20.3,25.1,15.8,75.0,4.04305126783455,1.4350845252893227,4.8,4,2.2823823856765264,5,2.5,0.0,100250.0,100430.0,100040.0,24.1,41.7,15.1,4
2328,2020-05-16,2319.0,40.3,173.0,540.0,19.44,2.8,42.5,2020,5,16,20,spring,3.post,baoding,north,17.7,21.6,15.2,78.0,4.189654742026425,1.410986973710262,8.2,7,2.70805020110221,7,0.4,0.0,100150.0,100460.0,99870.0,20.1,38.3,14.4,5
2329,2020-05-17,2320.0,48.7,45.51,180.0,10.8,2.1,46.25,2020,5,17,20,spring,3.post,baoding,north,16.8,23.6,10.9,72.0,3.4011973816621555,0.9162907318741551,10.6,2,2.9496883350525844,2,3.4,0.0,100190.0,100390.0,99950.0,21.9,42.5,9.6,6
2330,2020-05-18,2321.0,13.41,63.0,90.0,16.2,3.5,70.0,2020,5,18,20,spring,3.post,baoding,north,18.0,25.1,8.9,45.0,3.1780538303479458,1.33500106673234,6.4,2,2.5494451709255714,2,13.3,0.0,100340.0,100510.0,100110.0,24.3,48.7,6.3,0
2333,2020-05-21,2324.0,70.7,103.0,180.0,18.36,2.8,92.5,2020,5,21,21,spring,3.post,baoding,north,20.9,25.9,18.8,67.0,3.7376696182833684,1.547562508716013,7.4,2,2.5257286443082556,2,3.9,0.1823215567939546,100320.0,100500.0,99940.0,25.3,45.9,17.0,3
2334,2020-05-22,2325.0,51.1,42.18,270.0,11.88,2.8,55.0,2020,5,22,21,spring,3.post,baoding,north,21.0,31.9,11.3,69.0,3.044522437723423,0.7884573603642703,4.1,9,2.1162555148025524,8,9.7,0.0,100240.0,100440.0,99950.0,27.8,54.6,10.9,4
2335,2020-05-23,2326.0,13.88,44.4,360.0,16.2,2.8,83.75,2020,5,23,21,spring,3.post,baoding,north,22.8,27.6,17.5,51.0,3.4965075614664802,1.4350845252893227,7.1,3,2.6878474937846906,3,10.3,0.0,100500.0,100660.0,100120.0,28.7,54.6,16.4,5
2336,2020-05-24,2327.0,17.17,69.0,360.0,18.36,3.5,57.5,2020,5,24,21,spring,3.post,baoding,north,22.5,29.0,11.8,51.0,3.332204510175204,0.6418538861723947,3.5,9,2.0149030205422647,9,12.9,0.0,100970.0,101150.0,100660.0,31.6,56.8,11.1,6
2337,2020-05-25,2328.0,22.34,32.19,180.0,9.72,2.1,66.25,2020,5,25,21,spring,3.post,baoding,north,20.4,28.2,13.7,67.0,3.6109179126442243,1.1314021114911006,8.3,3,2.6741486494265287,4,5.0,2.747270914255491,100820.0,100960.0,100580.0,26.4,49.7,13.9,0
2341,2020-05-29,2332.0,49.9,83.0,450.0,10.8,3.5,102.5,2020,5,29,22,summer,3.post,baoding,north,23.8,32.2,17.6,63.0,3.4965075614664802,0.9162907318741551,5.3,2,2.2192034840549946,2,11.2,0.0,100360.0,100470.0,100200.0,31.0,51.9,15.2,4
2342,2020-05-30,2333.0,31.27,51.06,360.0,9.72,2.8,52.5,2020,5,30,22,summer,3.post,baoding,north,24.2,30.8,17.3,54.0,3.4339872044851463,1.308332819650179,6.7,9,2.5494451709255714,9,9.8,0.0,100720.0,100860.0,100410.0,30.5,50.4,15.9,5
2343,2020-05-31,2334.0,24.22,69.0,360.0,18.36,4.2,98.75,2020,5,31,22,summer,3.post,baoding,north,22.2,29.0,16.8,55.0,2.833213344056216,1.33500106673234,9.0,14,2.7536607123542622,14,12.3,0.0,100610.0,100770.0,100460.0,28.9,48.4,16.6,6
2344,2020-06-01,2335.0,24.69,85.0,360.0,15.12,3.5,67.5,2020,6,1,22,summer,3.post,baoding,north,21.2,31.4,10.5,60.0,3.367295829986474,1.0986122886681098,12.4,14,3.0252910757955354,14,9.3,0.9555114450274363,100370.0,100790.0,99790.0,27.6,51.4,10.6,0
2345,2020-06-02,2336.0,28.92,189.0,360.0,19.44,4.2,117.5,2020,6,2,22,summer,3.post,baoding,north,24.7,33.9,14.8,57.0,2.995732273553991,1.1314021114911006,5.0,8,2.1972245773362196,8,12.2,0.0,99970.0,100220.0,99620.0,30.3,53.9,14.0,1
2346,2020-06-03,2337.0,37.1,113.0,360.0,17.28,5.6,76.25,2020,6,3,23,summer,3.post,baoding,north,26.6,35.4,14.4,42.0,2.9444389791664403,0.8754687373538999,4.7,8,2.163323025660538,8,12.0,0.0,99590.0,99780.0,99340.0,33.3,56.6,14.5,2
2347,2020-06-04,2338.0,28.45,52.17,360.0,11.88,4.9,98.75,2020,6,4,23,summer,3.post,baoding,north,26.8,30.9,22.8,36.0,3.1780538303479458,1.4816045409242156,7.2,3,2.5877640352277083,3,12.3,0.0,100040.0,100310.0,99480.0,32.7,50.6,21.4,3
2351,2020-06-08,2342.0,35.9,143.0,630.0,29.16,7.0,75.0,2020,6,8,23,summer,3.post,baoding,north,28.8,35.6,19.6,43.0,3.1354942159291497,1.1314021114911006,6.4,11,2.3608540011180215,10,6.5,0.0,100470.0,100560.0,100060.0,32.6,53.8,18.0,0
2352,2020-06-09,2343.0,45.1,129.0,720.0,17.28,4.2,131.4,2020,6,9,23,summer,3.post,baoding,north,26.8,29.0,23.0,58.0,3.784189633918261,1.4350845252893227,5.9,3,2.468099531471619,3,0.0,0.0,100690.0,100780.0,100520.0,27.8,36.2,23.1,1
2353,2020-06-10,2344.0,63.1,153.0,630.0,29.16,6.3,128.2,2020,6,10,24,summer,3.post,baoding,north,26.0,33.8,21.3,68.0,3.367295829986474,1.0296194171811581,3.8,3,1.9600947840472698,3,8.1,0.0,100450.0,100870.0,100080.0,33.3,56.5,20.3,2
2354,2020-06-11,2345.0,50.3,83.0,540.0,9.72,4.9,134.6,2020,6,11,24,summer,3.post,baoding,north,26.8,33.1,19.9,55.0,3.367295829986474,1.0647107369924282,4.6,3,2.0918640616783932,3,1.3,0.0,100230.0,100340.0,99990.0,30.2,53.5,19.9,3
2355,2020-06-12,2346.0,41.9,103.0,540.0,14.04,4.9,142.6,2020,6,12,24,summer,3.post,baoding,north,26.0,31.6,22.2,61.0,3.8066624897703196,1.0647107369924282,5.8,3,2.3608540011180215,3,4.3,0.0,100100.0,100330.0,99790.0,32.6,53.6,21.8,4
2356,2020-06-13,2347.0,42.3,51.06,180.0,10.8,3.5,93.75,2020,6,13,24,summer,3.post,baoding,north,26.9,35.4,17.4,54.0,3.4339872044851463,1.33500106673234,5.0,11,2.2300144001592104,12,9.9,0.0,99950.0,100090.0,99720.0,32.7,56.5,16.9,5
2357,2020-06-14,2348.0,19.52,119.0,360.0,22.68,5.6,129.8,2020,6,14,24,summer,3.post,baoding,north,26.7,33.9,19.2,36.0,3.044522437723423,1.33500106673234,4.5,3,2.128231705849268,2,13.8,0.0,100620.0,100940.0,99920.0,34.5,60.2,16.4,6
2358,2020-06-15,2349.0,34.09,137.0,810.0,20.52,7.7,123.75,2020,6,15,24,summer,3.post,baoding,north,26.9,34.8,16.5,44.0,3.1354942159291497,1.1314021114911006,5.4,11,2.2407096892759584,11,6.6,0.0,100460.0,100600.0,100230.0,33.1,53.4,16.2,0
2359,2020-06-16,2350.0,41.5,46.62,270.0,8.64,2.8,85.0,2020,6,16,24,summer,3.post,baoding,north,24.9,31.8,17.4,54.0,3.4965075614664802,1.1314021114911006,6.4,11,2.509599262378372,10,0.5,0.0,100360.0,100480.0,100220.0,30.4,51.4,17.1,1
2360,2020-06-17,2351.0,19.05,59.0,360.0,10.8,2.8,125.0,2020,6,17,25,summer,3.post,baoding,north,23.9,29.0,19.1,56.0,3.7376696182833684,1.410986973710262,6.1,10,2.4069451083182885,9,0.7,0.0,100210.0,100410.0,100060.0,28.3,44.1,18.4,2
2361,2020-06-18,2352.0,27.04,63.0,360.0,12.96,3.5,102.5,2020,6,18,25,summer,3.post,baoding,north,25.0,31.4,15.8,57.0,3.6635616461296463,1.2237754316221157,5.9,11,2.3608540011180215,10,10.1,0.0,100220.0,100340.0,100120.0,32.3,52.9,14.8,3
2362,2020-06-19,2353.0,25.63,71.0,450.0,9.72,4.2,135.4,2020,6,19,25,summer,3.post,baoding,north,26.6,32.2,19.3,50.0,3.4339872044851463,1.1631508098056809,5.4,11,2.312535423847214,11,6.3,0.0,100540.0,100690.0,100320.0,32.4,53.3,18.8,4
2363,2020-06-20,2354.0,36.7,54.39,360.0,8.64,3.5,122.5,2020,6,20,25,summer,3.post,baoding,north,27.4,34.0,20.0,54.0,3.6888794541139363,1.0647107369924282,4.1,10,2.2823823856765264,10,8.5,0.0,100280.0,100530.0,99970.0,34.6,55.1,20.2,5
2364,2020-06-21,2355.0,28.92,65.0,360.0,8.64,3.5,112.5,2020,6,21,25,summer,3.post,baoding,north,28.9,34.3,20.9,52.0,3.5553480614894135,1.2809338454620642,5.0,11,2.2925347571405443,11,12.1,0.0,100110.0,100290.0,99880.0,36.1,58.7,19.9,6
2365,2020-06-22,2356.0,36.3,83.0,360.0,11.88,4.2,113.75,2020,6,22,25,summer,3.post,baoding,north,27.8,32.4,22.9,53.0,3.6635616461296463,1.252762968495368,4.3,11,2.128231705849268,9,2.6,0.0,100190.0,100310.0,100020.0,33.4,57.4,22.1,0
2366,2020-06-23,2357.0,39.5,49.95,270.0,7.56,3.5,108.75,2020,6,23,25,summer,3.post,baoding,north,27.1,31.3,22.7,58.0,3.713572066704308,0.8754687373538999,3.9,8,1.9600947840472698,8,3.4,0.0,100120.0,100210.0,99970.0,31.1,52.1,22.3,1
2367,2020-06-24,2358.0,26.57,33.3,360.0,7.56,2.1,106.25,2020,6,24,26,summer,3.post,baoding,north,26.6,31.1,20.7,61.0,3.828641396489095,1.2237754316221157,4.1,5,2.0149030205422647,4,7.5,0.0,100100.0,100270.0,99780.0,34.1,57.8,20.5,2
2368,2020-06-25,2359.0,21.4,52.17,450.0,10.8,4.2,116.25,2020,6,25,26,summer,3.post,baoding,north,23.5,30.3,19.2,80.0,3.912023005428146,1.0986122886681098,10.2,15,3.1612467120315646,14,9.1,3.6270040503958487,100030.0,100300.0,99680.0,28.0,45.3,5.9,3
2369,2020-06-26,2360.0,33.62,111.0,630.0,15.12,3.5,145.0,2020,6,26,26,summer,3.post,baoding,north,24.4,27.7,20.7,73.0,4.110873864173311,1.1631508098056809,3.3,3,1.8718021769015913,2,0.0,0.0,100160.0,100270.0,99960.0,25.7,34.4,19.3,4
2370,2020-06-27,2361.0,54.7,85.0,540.0,8.64,3.5,127.4,2020,6,27,26,summer,3.post,baoding,north,27.4,32.6,21.1,71.0,3.8918202981106265,0.8754687373538999,3.3,5,1.9315214116032138,6,7.7,0.0,100220.0,100360.0,100060.0,28.9,41.8,20.4,5
2371,2020-06-28,2362.0,48.3,45.51,360.0,7.56,2.1,88.75,2020,6,28,26,summer,3.post,baoding,north,26.0,31.7,22.4,75.0,3.871201010907891,1.1939224684724346,6.1,12,2.4423470353692043,12,1.8,1.3609765531356006,100330.0,100510.0,100000.0,27.7,40.8,21.4,6
2372,2020-06-29,2363.0,30.8,46.62,450.0,8.64,2.8,91.25,2020,6,29,26,summer,3.post,baoding,north,24.0,29.0,20.6,78.0,3.8918202981106265,1.2237754316221157,4.5,1,2.0918640616783932,1,4.5,1.667706820558076,99980.0,100370.0,99730.0,25.2,42.8,20.3,0
2373,2020-06-30,2364.0,31.74,59.0,540.0,10.8,3.5,122.5,2020,6,30,26,summer,3.post,baoding,north,24.9,31.1,20.8,71.0,3.6375861597263857,0.9555114450274363,4.2,11,2.0794415416798357,2,8.5,0.9555114450274363,100120.0,100250.0,99910.0,27.1,42.6,20.9,1
2374,2020-07-01,2365.0,34.09,65.0,540.0,9.72,3.5,97.5,2020,7,1,27,summer,3.post,baoding,north,26.9,33.5,19.3,62.0,3.5263605246161616,1.33500106673234,4.4,11,2.0794415416798357,11,9.9,0.0,100190.0,100280.0,100010.0,28.6,43.9,17.6,2
2375,2020-07-02,2366.0,34.56,67.0,540.0,7.56,2.8,60.0,2020,7,2,27,summer,3.post,baoding,north,24.5,29.2,21.2,75.0,3.912023005428146,1.2809338454620642,6.0,1,2.451005098112319,2,0.1,2.1162555148025524,100440.0,100570.0,100160.0,25.5,40.1,21.4,3
2376,2020-07-03,2367.0,42.7,59.0,360.0,9.72,3.5,93.75,2020,7,3,27,summer,3.post,baoding,north,22.1,24.8,20.9,89.0,4.343805421853684,1.2237754316221157,4.2,1,2.0541237336955462,1,1.2,3.2733640101522705,100710.0,100770.0,100560.0,21.9,31.2,20.7,4
2377,2020-07-04,2368.0,43.9,39.96,360.0,8.64,2.1,103.75,2020,7,4,27,summer,3.post,baoding,north,23.1,28.7,19.7,87.0,4.1588830833596715,1.0296194171811581,6.9,14,2.4069451083182885,14,3.3,3.2347491740244907,100330.0,100750.0,100000.0,25.1,38.8,19.6,5
2378,2020-07-05,2369.0,28.45,49.95,270.0,10.8,3.5,107.5,2020,7,5,27,summer,3.post,baoding,north,24.4,32.2,19.8,81.0,3.828641396489095,0.8329091229351039,8.1,3,2.747270914255491,3,10.6,1.7578579175523736,99620.0,100100.0,99230.0,28.4,42.3,19.4,6
2379,2020-07-06,2370.0,27.04,57.0,270.0,9.72,2.8,121.25,2020,7,6,27,summer,3.post,baoding,north,25.8,32.4,20.0,73.0,3.8066624897703196,0.5877866649021191,3.3,5,1.7404661748405046,7,9.8,0.0,99620.0,99730.0,99350.0,29.6,43.2,19.4,0
2380,2020-07-07,2371.0,26.57,81.0,630.0,10.8,4.2,121.25,2020,7,7,27,summer,3.post,baoding,north,28.7,33.6,23.6,59.0,3.6635616461296463,1.0296194171811581,5.2,3,2.186051276738094,3,11.2,0.0,100310.0,100480.0,99730.0,29.9,43.1,21.3,1
2381,2020-07-08,2372.0,45.1,35.52,360.0,6.48,2.8,65.0,2020,7,8,28,summer,3.post,baoding,north,27.4,32.0,23.8,68.0,3.8066624897703196,0.9555114450274363,3.2,6,1.840549633397487,5,1.5,0.0,100310.0,100530.0,99990.0,28.4,42.2,21.6,2
2382,2020-07-09,2373.0,23.75,51.06,360.0,8.64,2.8,57.5,2020,7,9,28,summer,3.post,baoding,north,20.4,28.5,19.0,86.0,3.9512437185814275,1.1939224684724346,6.0,14,2.322387720290225,13,0.0,2.631888840136646,100120.0,100220.0,99960.0,21.3,28.3,19.4,3
2383,2020-07-10,2374.0,36.3,97.0,180.0,12.96,2.1,57.5,2020,7,10,28,summer,3.post,baoding,north,21.8,23.4,19.7,79.0,4.248495242049359,0.7419373447293773,3.7,3,1.8718021769015913,3,0.0,0.0,100250.0,100320.0,100120.0,22.2,26.7,18.8,4
2384,2020-07-11,2375.0,55.1,63.0,360.0,9.72,2.1,58.75,2020,7,11,28,summer,3.post,baoding,north,23.3,26.0,20.9,84.0,4.330733340286331,1.0647107369924282,3.3,8,1.791759469228055,2,0.0,0.0,100450.0,100610.0,100230.0,23.5,31.5,19.8,5
2385,2020-07-12,2376.0,43.1,53.28,450.0,8.64,2.8,92.5,2020,7,12,28,summer,3.post,baoding,north,23.0,24.9,22.3,94.0,4.418840607796598,0.9555114450274363,3.6,2,1.8870696490323797,2,0.0,3.3141860046725258,100520.0,100590.0,100450.0,23.2,28.2,21.9,6
2386,2020-07-13,2377.0,36.7,85.0,450.0,16.2,2.8,73.75,2020,7,13,28,summer,3.post,baoding,north,25.4,30.5,20.9,80.0,3.912023005428146,0.4054651081081644,2.8,5,1.7047480922384253,4,6.8,0.26236426446749106,100530.0,100680.0,100340.0,28.7,44.0,21.0,0
2387,2020-07-14,2378.0,45.5,55.5,450.0,12.96,2.8,97.5,2020,7,14,28,summer,3.post,baoding,north,25.6,30.1,22.6,82.0,4.0943445622221,0.9555114450274363,4.3,16,2.0541237336955462,16,2.2,0.26236426446749106,100460.0,100610.0,100340.0,28.3,39.6,22.5,1
2388,2020-07-15,2379.0,39.9,73.0,630.0,9.72,3.5,117.5,2020,7,15,29,summer,3.post,baoding,north,25.9,32.2,19.7,77.0,3.7612001156935624,0.6931471805599453,3.6,11,1.8562979903656263,11,10.9,0.0,100280.0,100450.0,100060.0,29.5,43.4,19.7,2
2389,2020-07-16,2380.0,41.5,75.0,90.0,9.72,2.8,71.25,2020,7,16,29,summer,3.post,baoding,north,27.6,32.6,21.4,70.0,3.9512437185814275,1.0986122886681098,4.1,8,2.028148247292285,8,7.3,0.09531017980432493,100130.0,100230.0,99960.0,28.6,42.2,21.0,3
2390,2020-07-17,2381.0,42.7,83.0,540.0,8.64,2.8,87.5,2020,7,17,29,summer,3.post,baoding,north,27.1,29.6,25.0,66.0,3.970291913552122,1.0296194171811581,3.3,11,1.8082887711792655,3,0.0,0.0,100140.0,100250.0,100000.0,26.8,33.9,22.7,4
2391,2020-07-18,2382.0,53.5,55.5,360.0,9.72,3.5,90.0,2020,7,18,29,summer,3.post,baoding,north,25.9,29.0,23.2,76.0,3.9318256327243257,0.9162907318741551,2.6,2,1.6094379124341003,2,0.4,0.0,100150.0,100230.0,100030.0,27.7,38.5,22.1,5
2392,2020-07-19,2383.0,36.7,81.0,540.0,14.04,4.2,130.6,2020,7,19,29,summer,3.post,baoding,north,25.7,31.5,22.4,75.0,3.8501476017100584,1.1314021114911006,3.5,3,1.9315214116032138,6,7.2,0.0,100120.0,100310.0,99950.0,29.0,44.1,21.0,6
2393,2020-07-20,2384.0,35.9,69.0,360.0,10.8,3.5,101.25,2020,7,20,29,summer,3.post,baoding,north,27.8,34.9,18.7,65.0,3.58351893845611,0.9932517730102834,5.1,10,2.186051276738094,10,12.5,0.0,100240.0,100330.0,100030.0,31.2,45.5,18.6,0
2394,2020-07-21,2385.0,38.7,87.0,540.0,16.2,4.2,122.5,2020,7,21,29,summer,3.post,baoding,north,27.3,32.8,23.4,66.0,3.7376696182833684,0.9932517730102834,3.9,8,2.1041341542702074,7,6.9,0.0,100610.0,100780.0,100250.0,30.6,48.0,21.4,1
2395,2020-07-22,2386.0,40.7,85.0,540.0,16.2,3.5,131.4,2020,7,22,30,summer,3.post,baoding,north,27.8,31.7,22.2,62.0,3.8066624897703196,1.0296194171811581,3.9,5,2.0541237336955462,5,3.2,0.0,100440.0,100620.0,100230.0,31.2,46.7,22.1,2
2396,2020-07-23,2387.0,31.74,81.0,540.0,17.28,4.2,122.5,2020,7,23,30,summer,3.post,baoding,north,27.0,32.2,18.1,62.0,3.784189633918261,0.9932517730102834,3.8,5,2.0149030205422647,5,11.5,0.0,100570.0,100670.0,100310.0,31.5,50.5,18.6,3
2397,2020-07-24,2388.0,37.9,87.0,540.0,18.36,4.9,125.8,2020,7,24,30,summer,3.post,baoding,north,27.0,34.7,19.2,68.0,3.5553480614894135,1.0986122886681098,3.5,13,1.916922612182061,13,12.3,0.0,100610.0,100830.0,100380.0,33.1,51.3,19.9,4
2398,2020-07-25,2389.0,37.9,36.63,360.0,8.64,2.1,62.5,2020,7,25,30,summer,3.post,baoding,north,27.1,32.7,19.7,68.0,3.871201010907891,1.2237754316221157,4.1,11,2.186051276738094,12,2.6,0.0,100350.0,100470.0,100200.0,29.9,49.0,20.4,5
2399,2020-07-26,2390.0,22.34,83.0,540.0,9.72,2.8,45.0,2020,7,26,30,summer,3.post,baoding,north,22.4,28.1,20.0,86.0,3.871201010907891,1.1631508098056809,5.9,12,2.3978952727983707,12,0.0,1.308332819650179,100410.0,100510.0,100290.0,24.1,32.5,20.7,6
2400,2020-07-27,2391.0,47.5,65.0,450.0,10.8,2.8,87.5,2020,7,27,30,summer,3.post,baoding,north,23.3,26.5,21.3,85.0,4.2626798770413155,0.8754687373538999,3.1,2,1.667706820558076,3,0.0,0.0,100390.0,100470.0,100300.0,24.7,32.9,21.2,0
2401,2020-07-28,2392.0,37.9,73.0,450.0,10.8,5.6,112.5,2020,7,28,30,summer,3.post,baoding,north,25.4,30.4,21.0,79.0,3.912023005428146,1.1939224684724346,4.5,15,2.2192034840549946,7,6.7,0.3364722366212129,100420.0,100600.0,100280.0,28.5,42.4,20.9,1
2402,2020-07-29,2393.0,40.3,59.0,450.0,7.56,2.8,95.0,2020,7,29,31,summer,3.post,baoding,north,27.7,33.2,22.6,77.0,4.060443010546419,0.9932517730102834,3.4,11,1.824549292051046,11,5.8,0.0,100640.0,100760.0,100430.0,30.6,44.5,22.4,2
2403,2020-07-30,2394.0,36.3,55.5,360.0,9.72,2.1,70.0,2020,7,30,31,summer,3.post,baoding,north,28.6,33.8,23.2,77.0,3.9889840465642745,0.8329091229351039,3.9,8,2.028148247292285,8,8.5,0.0,100690.0,100810.0,100470.0,31.9,46.0,23.5,3
2404,2020-07-31,2395.0,37.9,55.5,450.0,9.72,2.8,61.25,2020,7,31,31,summer,3.post,baoding,north,28.2,33.1,23.1,80.0,4.127134385045092,1.0986122886681098,7.6,6,2.4932054526026954,6,6.5,0.0,100500.0,100700.0,100270.0,32.0,45.4,23.6,4
2405,2020-08-01,2396.0,37.5,29.97,450.0,7.56,2.1,96.25,2020,8,1,31,summer,3.post,baoding,north,26.9,31.9,23.5,83.0,4.248495242049359,1.5260563034950492,8.6,16,2.8735646395797834,16,0.1,0.0,100300.0,100530.0,100020.0,29.8,41.5,24.3,5
2406,2020-08-02,2397.0,19.52,71.0,540.0,12.96,2.8,106.25,2020,8,2,31,summer,3.post,baoding,north,26.6,31.8,21.6,85.0,4.143134726391533,0.8754687373538999,12.5,15,3.0349529867072724,15,11.5,3.202746442938317,99930.0,100450.0,99690.0,32.9,47.9,22.6,6
2407,2020-08-03,2398.0,37.9,157.0,720.0,20.52,2.8,134.6,2020,8,3,31,summer,3.post,baoding,north,29.2,34.4,25.5,84.0,3.9512437185814275,0.6418538861723947,3.0,10,1.824549292051046,10,10.0,0.0,99850.0,99960.0,99730.0,33.6,51.0,25.7,0
2408,2020-08-04,2399.0,50.7,54.39,540.0,17.28,2.8,55.0,2020,8,4,31,summer,3.post,baoding,north,28.8,34.6,22.4,85.0,4.110873864173311,0.47000362924573563,3.7,7,1.916922612182061,7,6.0,0.0,100100.0,100260.0,99790.0,33.9,51.3,22.2,1
2409,2020-08-05,2400.0,35.5,35.52,450.0,9.72,2.8,42.5,2020,8,5,32,summer,3.post,baoding,north,25.6,29.4,23.1,94.0,4.276666119016055,0.9162907318741551,5.5,13,2.2617630984737906,13,0.0,2.8273136219290276,100430.0,100600.0,100160.0,26.3,29.4,24.4,2
2410,2020-08-06,2401.0,25.16,36.63,360.0,8.64,2.8,70.0,2020,8,6,32,summer,3.post,baoding,north,24.3,27.4,23.4,97.0,4.454347296253507,0.6418538861723947,3.1,8,1.840549633397487,8,0.2,2.6946271807700692,100480.0,100560.0,100310.0,26.2,35.3,23.8,3
2411,2020-08-07,2402.0,22.34,34.41,270.0,12.96,3.5,76.25,2020,8,7,32,summer,3.post,baoding,north,26.2,31.0,23.7,86.0,4.1588830833596715,1.1631508098056809,4.7,5,2.174751721484161,5,3.5,2.1162555148025524,100230.0,100450.0,100040.0,27.3,43.3,23.3,4
2412,2020-08-08,2403.0,18.11,51.06,450.0,11.88,2.1,101.25,2020,8,8,32,summer,3.post,baoding,north,26.2,31.1,20.6,83.0,4.04305126783455,0.6418538861723947,2.7,5,1.7227665977411035,8,8.8,0.0,99860.0,100200.0,99580.0,31.3,46.1,21.2,5
2413,2020-08-09,2404.0,24.69,38.85,360.0,6.48,2.1,88.75,2020,8,9,32,summer,3.post,baoding,north,28.5,32.9,23.7,78.0,4.127134385045092,0.8754687373538999,3.3,8,1.8870696490323797,11,10.6,0.0,99540.0,99740.0,99310.0,32.4,47.1,24.0,6
2414,2020-08-10,2405.0,20.46,65.0,540.0,9.72,2.1,110.0,2020,8,10,32,summer,3.post,baoding,north,25.7,31.1,21.6,84.0,4.127134385045092,0.7419373447293773,9.1,4,2.8390784635086144,3,9.9,3.756538102587751,99900.0,100070.0,99400.0,30.2,45.7,22.1,0
2415,2020-08-11,2406.0,40.3,37.74,450.0,5.4,2.8,37.5,2020,8,11,32,summer,3.post,baoding,north,27.2,33.1,22.4,85.0,4.189654742026425,0.6931471805599453,6.9,7,2.517696472610991,7,7.0,0.0,100270.0,100500.0,99870.0,31.3,46.1,21.9,1
2416,2020-08-12,2407.0,21.4,23.31,450.0,3.24,1.4,62.5,2020,8,12,33,summer,3.post,baoding,north,25.0,28.5,23.2,92.0,4.276666119016055,1.1939224684724346,6.0,2,2.379546134130174,1,0.0,4.550714000192032,100380.0,100600.0,100010.0,25.8,34.6,23.3,2
2417,2020-08-13,2408.0,11.76,55.5,630.0,8.64,2.1,86.25,2020,8,13,33,summer,3.post,baoding,north,26.6,31.6,23.1,90.0,4.204692619390966,1.0296194171811581,3.7,16,1.9315214116032138,16,6.8,1.1631508098056809,99820.0,100120.0,99640.0,29.6,42.7,23.0,3
2418,2020-08-14,2409.0,30.33,38.85,360.0,11.88,2.8,50.0,2020,8,14,33,summer,3.post,baoding,north,28.1,33.5,22.9,91.0,4.1588830833596715,0.5306282510621704,2.0,8,1.4350845252893227,8,3.8,0.26236426446749106,99870.0,100020.0,99720.0,30.7,44.2,22.6,4
2419,2020-08-15,2410.0,22.81,47.73,360.0,18.36,2.8,31.25,2020,8,15,33,summer,3.post,baoding,north,25.5,29.8,23.2,90.0,4.189654742026425,0.7884573603642703,5.0,11,2.1972245773362196,11,0.0,1.5260563034950492,100180.0,100400.0,99920.0,27.0,32.5,23.5,5
